TF	Target	EdgeWeight
POU5F1	FUS	0.0018201813800260425
GATA3	SALL3	0.0018201522761955857
SNAI2	KDR	0.0018201308557763696
POU5F1	COLEC12	0.0018200930207967758
MLLT3	POLR1C	0.001819976489059627
KLF5	RBM14	0.0018198221223428845
EZH2	DNMT3A	0.0018198054749518633
SOX17	SCD5	0.0018197796307504177
HAND2	GRPR	0.0018197601893916726
TEAD4	CNBP	0.0018196299206465483
KLF5	RAI14	0.0018196010496467352
HAND2	SRSF1	0.0018195656593888998
EGR1	CTNNB1	0.0018195620505139232
SNAI2	ILF3	0.0018195498269051313
SOX2	ERCC-00062	0.0018195038428530097
SOX2	DEK	0.0018195037264376879
HAND2	SNX14	0.0018194959266111255
TCF4	PHLDA1	0.0018194577423855662
KLF5	PALLD	0.0018194082658737898
SNAI2	HIF1A	0.001819388009607792
TFAP2A	CTBP1	0.0018193712458014488
FOXH1	MCM6	0.0018193679861724377
SOX2	ANKRD26	0.001819366356357932
GATA3	POLR2D	0.001819348311983049
ZFP42	CRHBP	0.0018193176947534084
GATA6	KHSRP	0.0018193051218986511
EGR1	MSX1	0.001819303841330111
MXI1	SUPT16H	0.0018192841671407223
TEAD4	SERTAD2	0.0018192726420238614
SOX17	ZKSCAN1	0.0018192544812336564
HAND2	TRIM27	0.0018192046554759145
SOX2	ZNF471	0.0018191515700891614
SNAI2	CD9	0.0018191314302384853
KLF5	ALPK2	0.001819046912714839
EZH2	PHF17	0.001819040859118104
HAND2	TFPI	0.0018189407419413328
HAND2	MRPS30	0.0018189033726230264
KLF5	RAVER2	0.0018188002286478877
TCF4	GPC3	0.0018187547102570534
SOX2	SLC36A4	0.0018186647212132812
FOXP1	CSDE1	0.0018185582011938095
HAND2	NIPSNAP3A	0.0018184799700975418
HAND2	ABCA1	0.0018184687942266464
SOX2	ZNF585B	0.001818427350372076
LEF1	ILF2	0.0018184268847107887
SOX2	ERCC-00043	0.0018183996435254812
KLF5	LZTS1	0.0018183194333687425
SOX17	LIFR	0.0018183066276833415
FOXP1	PA2G4	0.0018183051142841578
MXI1	CBX3	0.0018182587809860706
SOX2	HAPLN1	0.0018182494677603245
MLLT3	TEAD1	0.0018182399217039347
EGR1	ROR2	0.0018182293279096484
EZH2	SRSF2	0.001818137476220727
KLF5	CCPG1	0.0018181075574830174
NANOG	ZNF764	0.0018180806655436754
OTX2	SRSF10	0.0018180487677454948
HAND2	FAM46A	0.001817984040826559
GATA3	ETV4	0.0018179091857746243
SNAI2	C12ORF23	0.0018178739119321108
FOXP1	COBLL1	0.00181786238681525
TFAP2A	TRAPPC8	0.0018178099999204278
FOXP1	FLRT2	0.0018177770543843508
SOX17	ERCC-00042	0.0018177313031628728
MLLT3	LIPG	0.0018176781013607979
FOXP1	JMJD1C	0.0018176317680627108
OTX2	ZNF589	0.001817556214518845
SOX17	WDR3	0.001817550277337432
SOX17	MKI67IP	0.0018174855504184961
SOX2	NANOG	0.001817460055463016
MXI1	RAB31	0.0018174187280237675
ZFP42	SERTAD2	0.0018173912540078163
GATA3	CCND1	0.0018173664575442672
SOX2	RMI1	0.0018173627322539687
MXI1	GPR83	0.0018172310665249825
SOX2	CNBP	0.0018172053387388587
EZH2	XRCC5	0.0018171865958720446
POU5F1	NANOG	0.0018171751871705055
SOX2	VWA5A	0.0018171689007431269
ZFP42	PLCB4	0.0018171619158238173
MLLT3	IRF1	0.0018171494593843818
MXI1	MDM4	0.0018171011470258236
KLF5	NFYB	0.0018170579569414258
ZFP42	TLE1	0.0018170535331591964
EGR1	LPIN1	0.0018170103430747986
EGR1	CENPK	0.0018169868271797895
FOXP1	TBX3	0.0018169806571677327
GATA3	SOX7	0.0018168824026361108
KLF5	H1F0	0.001816868199966848
MLLT3	KIF21A	0.0018168645910918713
KLF5	GATM	0.001816862146370113
FOXP1	CDC7	0.0018168260576203465
FOXP1	SENP7	0.001816747011616826
TFAP2A	AES	0.0018167388625442982
KLF5	RPP40	0.0018167166272178292
MLLT3	DDAH1	0.0018167098751291633
AR	CDH11	0.001816693227738142
SOX2	SRSF2	0.001816566800698638
HAND2	LIPG	0.0018164226785302162
BCL11A	ELMOD2	0.0018163350177928805
SOX2	PBX1	0.0018163213972002268
MXI1	SNX18	0.0018163197673857212
FOXP1	NOC3L	0.0018163026543334126
EZH2	SSB	0.001816295669414103
AR	RBFOX2	0.0018162722699344158
EGR1	SMARCC1	0.0018162098713219166
SOX2	BTBD10	0.0018161800689995289
MLLT3	ABLIM1	0.0018161784391850233
KLF5	ZNF24	0.001816136995330453
LEF1	DPF2	0.0018160765757784247
KLF5	PAWR	0.0018160722684115171
OTX2	CA14	0.0018160651670768857
EGR1	OAS1	0.001816025236621499
KLF5	ARHGAP29	0.001815994270145893
FOXP1	AK4	0.0018159886822104454
GATA3	RBPJ	0.0018159800674766302
TFAP2A	SH3RF1	0.001815908239223063
KLF5	PRTG	0.0018158196471631527
MXI1	SMAD5	0.0018158049788326025
KLF5	ALCAM	0.0018157687736675143
ZFP42	SLC39A8	0.0018157655140385032
MXI1	SMAD2	0.0018157220911234617
TEAD4	MIF	0.0018157203448936343
FOXP1	TEAD4	0.001815706375055015
SOX2	BTF3	0.0018156126607209444
AR	NRP2	0.0018156114965677261
OTX2	FBXO34	0.00181554292794317
FOXP1	MSANTD3-TMEFF1	0.001815507304854691
HAND2	HMGN2	0.0018154934514313936
SOX17	EHMT2	0.0018154381541535258
KLF5	HOXB3	0.0018153955461457372
MXI1	HNRNPD	0.0018153231358155608
MXI1	MED14	0.0018152955453842878
MXI1	WWTR1	0.0018152656266465783
SOX2	ZNF146	0.0018152069533243775
SOX17	YPEL5	0.001815139316022396
EGR1	IFI16	0.0018151381518691778
HAND2	SALL3	0.001815124647691846
GATA6	SHOX	0.0018150784308090806
GATA3	XRN1	0.0018150740070268512
FOXP1	DYNC2LI1	0.001815072842873633
SOX2	SUPT16H	0.0018150064861401916
SOX2	ADAMTS3	0.0018149919342249632
KLF5	MAML3	0.001814874354749918
GATA2	CEBPZ	0.0018148685339838266
FOXP1	ODC1	0.0018148376839235425
FOXH1	NONO	0.0018148329108953476
EGR1	DRAM2	0.001814766670577228
HAND2	WDR35	0.0018147373339161277
EGR1	ERCC-00003	0.0018147284863516688
FOXP1	E2F4	0.0018147252267226577
HAND2	GLMN	0.0018147146329283714
LEF1	VPS13C	0.001814713585190475
GATA2	WDR12	0.001814712188206613
SOX2	SNAI2	0.0018147020600736141
GATA3	NFAT5	0.0018146869260817766
HAND2	SIPA1L2	0.0018146756337955594
AR	SAP18	0.001814558869227767
ZFP42	STK17B	0.0018145431531593204
KLF5	NR3C1	0.001814532559365034
FOXP1	CPVL	0.0018145268550142646
SOX2	MKI67IP	0.00181452592369169
SOX2	TFB2M	0.0018144918140023947
LEF1	FXR1	0.001814460032619536
MLLT3	NPM1	0.0018144167261198163
KLF5	SNX14	0.0018143411725759506
FOXP1	MAN1A1	0.0018142861081287265
FOXP1	HRSP12	0.0018142599146813154
SOX2	VIM	0.0018142590997740626
EGR1	MLL3	0.0018142337212339044
GATA6	SP100	0.0018142308108508587
EGR1	CCDC80	0.0018141544423997402
TEAD4	PELI2	0.0018140636384487152
MXI1	LRAT	0.0018140444299206138
SOX2	POLR3E	0.0018140253378078341
TCF4	FARSB	0.001814010669477284
MXI1	YPEL5	0.001814004615880549
MXI1	SF1	0.0018139244057238102
SOX2	TP53INP1	0.0018138785380870104
TFAP2A	SEMA3E	0.001813870039768517
OTX2	RNF14	0.0018138650339096785
TCF4	WLS	0.0018138407031074166
KLF5	HIF3A	0.001813836395740509
EGR1	KRCC1	0.001813830342143774
MXI1	HLA-DRB1	0.001813805545680225
SOX2	RAD51AP1	0.0018137668957933784
HAND2	MRS2	0.0018137528095394373
MLLT3	GYPE	0.0018137048464268446
SOX17	RBFOX2	0.001813660841435194
BCL11A	SSB	0.0018136200960725546
POU5F1	FLRT3	0.0018135581631213427
FOXP1	ROR2	0.0018135482678189874
EGR1	WLS	0.0018135164864361286
SOX2	ENO1	0.0018134522251784801
EZH2	NONO	0.0018134504789486527
MXI1	POLR2K	0.0018133784178644419
FOXP1	RAD51	0.0018132766708731651
KLF5	POU2F1	0.0018132715485990047
FOXP1	POLR2G	0.0018132306868210435
MXI1	AGL	0.001813228358514607
MXI1	SYNC	0.0018131836550310254
TFAP2A	ANGPT2	0.0018131814431399107
TCF4	PFKFB2	0.001813177135773003
MLLT3	ZNF471	0.0018131762044504285
EZH2	XRCC6	0.001813072245568037
ZFP42	EWSR1	0.0018130062380805612
OTX2	STT3B	0.0018129986710846424
SOX2	YPEL5	0.0018129645613953471
POU5F1	POU2AF1	0.0018129384843632579
ZFP42	STAT2	0.0018129217205569148
TFAP2A	NFIB	0.0018129174131900072
SNAI2	ELMO1	0.0018129060044884682
HAND2	C4ORF46	0.0018128962256014347
FOXP1	CCDC82	0.001812880509532988
SOX2	EPB41L3	0.0018128528026863933
HAND2	DPYSL3	0.0018127720104530454
AR	NFATC1	0.0018127716612070799
FOXP1	OTX2	0.0018127548974007368
FOXH1	COL4A6	0.0018127188086509705
POU5F1	NFYB	0.001812707050703466
HAND2	HAS2	0.0018126877257600427
KLF5	RNF13	0.001812683418393135
FOXP1	ERCC-00025	0.0018126816721633077
TFAP2A	NOL11	0.0018125675851479173
LEF1	PIK3R5	0.0018124672351405025
MLLT3	PHC1	0.001812456175684929
GATA3	PHLDB2	0.001812456175684929
ZFP42	KIAA1467	0.0018124100752174854
FOXP1	ERCC-00165	0.0018123843474313617
POU5F1	MKI67IP	0.0018123774789273739
FOXP1	MCM3	0.001812364673241973
BCL11A	TRIM28	0.0018123327754437923
AR	ZNF471	0.001812325557693839
EGR1	ERCC-00025	0.0018123069312423468
SOX2	AES	0.0018122358014807105
FOXP1	ECI2	0.001812204485759139
AR	PTMA	0.0018120926106348634
HAND2	MYOCD	0.0018120631575584412
HAND2	ARHGAP42	0.0018120056483894587
SOX2	RBBP4	0.0018119823653250933
MXI1	ARID3A	0.001811939524486661
EGR1	POU2F1	0.0018119036685675383
KLF5	ZHX3	0.0018118915613740683
EGR1	TRIP11	0.001811870955862105
GATA3	SPPL2A	0.0018118324223905802
FOXP1	C11ORF82	0.001811779337003827
SOX2	MAP3K2	0.0018117658328264952
TFAP2A	TMF1	0.001811758615076542
MLLT3	MIF	0.0018117571016773582
EOMES	KIAA1467	0.0018117311410605907
MLLT3	DNMT3A	0.0018117286963388324
GATA3	MCM3	0.0018116163555532694
FOXP1	SF1	0.0018116140272468328
SOX2	ANKMY2	0.0018115908605977893
MLLT3	POLR2I	0.0018115497659891844
HAND2	APBB2	0.0018115437123924494
OTX2	YPEL5	0.0018114036647602916
MLLT3	DPF2	0.0018113943515345454
FOXP1	FUBP1	0.0018113894620910287
OTX2	ZNF512	0.0018113238038495183
FOXP1	RHAG	0.00181128631811589
MLLT3	ZNF587	0.0018112390534952283
KLF5	GDAP1	0.001811159192584455
FOXP1	BRWD1	0.0018111367244273424
SNAI2	CNBP	0.0018111197277903557
EGR1	HLA-DRB1	0.0018111197277903557
GATA3	POLR1B	0.0018111008685082197
MXI1	PIP4K2A	0.0018110809614881873
JUND	SUPT7L	0.0018110695527866483
FOXP1	ETV4	0.0018110319506376982
TFAP2A	PELI2	0.001811025314964354
HAND2	RBBP4	0.0018110104138031602
TFAP2A	ARL4A	0.0018110070377588272
MLLT3	IGDCC4	0.0018109808443114161
EGR1	CBX3	0.0018109725788235664
MXI1	PTMA	0.001810961402952671
SOX2	DAB2	0.0018109456868842244
ZFP42	ARID3B	0.0018108949298039079
GATA3	APLNR	0.00181087467353791
MXI1	AGPAT5	0.001810798654332757
FOXP1	SLC35A3	0.0018107835203409195
EZH2	TTN	0.0018107794458046556
GATA6	SMAD2	0.0018107673386111856
GATA6	PRKACB	0.0018107290379703045
SNAI2	STAT3	0.0018106630304828286
FOXP1	ERCC-00145	0.001810612389817834
LEF1	NLGN4X	0.0018106073839589953
KLF5	SUPT7L	0.0018105839844793081
SNAI2	CCND1	0.0018105832859873772
LEF1	POLR2K	0.0018105416093021631
HAND2	NFATC3	0.0018105404451489449
MXI1	MEX3C	0.001810456975363195
TFAP2A	STAT2	0.0018104305490851402
SOX2	MAMLD1	0.0018103852635249496
SOX2	PHLDA1	0.001810357323847711
LEF1	LTBP1	0.0018103430047631264
GATA3	TMSB15B	0.0018103208858519793
LEF1	MCM6	0.001810275251045823
TCF4	SORL1	0.0018102418398484588
SOX2	GATAD2A	0.0018101754831150174
TFAP2A	LPGAT1	0.0018101549940183759
TEAD4	OXTR	0.001810144749470055
EZH2	GATA6	0.001810134039260447
AR	PHF17	0.001810025773011148
KLF5	APEX1	0.0018099936423823237
SOX2	SF1	0.001809886540286243
SOX2	ETV3	0.0018098779255524278
KLF5	SPP1	0.0018098745495080948
NANOG	AK4	0.001809850917197764
EGR1	XRCC5	0.0018098501022905111
LEF1	STAT2	0.0018097759457305074
KLF5	NUSAP1	0.0018097332213073969
HAND2	ZNF587	0.0018096946878358722
MLLT3	SSFA2	0.001809620880521834
TFAP2A	PIP4K2A	0.0018095626728609204
FOXP1	DNAJC2	0.0018095275154337287
TCF4	MCM7	0.0018095242558047175
TFAP2A	AK4	0.0018094915430992842
SOX17	PLCB4	0.0018094894476234913
GATA2	SSB	0.0018094390397891402
EZH2	POLR1C	0.001809437177143991
TFAP2A	SFPQ	0.0018093973631039262
KLF5	DKK4	0.0018093305407091975
MLLT3	MAFF	0.0018093115650117397
FOXH1	HDGF	0.0018092961981892586
SOX2	FST	0.0018092903774231672
GATA3	TMEM38B	0.0018092516111209989
EGR1	ARID3B	0.0018092473037540913
ZFP42	FN1	0.0018092369427904487
KLF5	OXTR	0.0018091965466737747
HAND2	LGALSL	0.0018091814126819372
FOXP1	SOX5	0.001809090026654303
MXI1	DPF2	0.0018090580124408007
FOXP1	PDGFRA	0.0018090428784489632
MXI1	UPF1	0.0018089957302436233
FOXP1	DTL	0.0018089496297761798
MLLT3	WDR12	0.0018089020159095526
SOX2	AGPAT5	0.0018088908400386572
EGR1	HNRNPK	0.001808882923796773
SOX17	TLR7	0.0018088589422404766
HAND2	DNMT3B	0.0018088535871356726
KLF5	NFKBIA	0.0018088313518092036
MXI1	CCND1	0.0018088244833052158
FOXP1	DNMT3B	0.0018087782664224505
TFAP2A	BAG3	0.0018087051576003432
GATA3	IRF1	0.0018086964264512062
EGR1	TMEM38B	0.0018086775671690702
TCF4	SH3BGRL	0.0018086445052176714
SOX17	SKA3	0.0018086266936734319
TEAD4	ZNF521	0.0018086247146129608
SOX17	MCM4	0.0018086108611896634
FOXP1	PTGR1	0.0018085322808474302
KLF5	E2F4	0.0018084000330418348
JUND	LTBP1	0.0018083654576912522
AR	PCDH10	0.0018083384493365884
SOX17	SPIB	0.0018082493916153908
HAND2	CSRP2	0.0018082087626680732
FOXP1	C3ORF14	0.0018079627770930529
TFAP2A	MSX1	0.0018078010762110353
HAND2	IGDCC4	0.001807786407880485
JUND	MED14	0.001807768945582211
EZH2	TTK	0.0018077143467962742
AR	C12ORF23	0.0018077107379212976
FOXP1	EHMT2	0.0018077018903568387
EGR1	GPC3	0.0018076690612360835
MXI1	ZHX3	0.0018076533451676369
KLF5	PRICKLE1	0.001807622378692031
TEAD4	ZNF587	0.0018076130654662848
AR	KLHL6	0.001807599444873631
HAND2	SEMA6A	0.0018075515981763601
GATA3	GLIPR2	0.0018074671970680356
SNAI2	GPR83	0.0018073857063427567
HAND2	CYP26A1	0.0018073386745527387
SNAI2	GINS2	0.001807277207262814
FOXP1	SLA2	0.0018072284292429686
EOMES	ZNF512	0.0018071740632876754
KLF5	TCEA1	0.0018071579979732633
GATA3	TRAF6	0.0018071304075419903
HAND2	OTUD6B	0.0018071188824251294
KLF5	SMARCD1	0.0018071099184453487
MXI1	MIA3	0.0018070456571877003
LEF1	CNBP	0.0018069080542773008
HAND2	COL4A1	0.001806882326491177
LEF1	MDM4	0.0018068453064188361
TEAD4	SOX7	0.0018068291246891022
SNAI2	HAS2	0.001806745189242065
TEAD4	ALYREF	0.0018067318014800549
EGR1	AIRE	0.0018067241180688143
MLLT3	ERCC-00002	0.0018067075870931149
HAND2	RBBP8	0.001806649030186236
SOX2	NR3C1	0.0018066320335492492
LEF1	SIPA1L2	0.0018065571784973145
EGR1	ZNF238	0.0018065497279167175
EGR1	TFDP1	0.0018065361073240638
MLLT3	DRAM2	0.001806430984288454
FOXP1	MSX1	0.0018064250471070409
SOX17	CA2	0.0018064158502966166
SOX17	KIF23	0.001806403510272503
KLF5	GPR83	0.0018063340103253722
GATA3	ENO1	0.001806299900636077
TFAP2A	KLF6	0.001806285115890205
MXI1	C3ORF14	0.001806266256608069
TCF4	NPM1	0.001806237967684865
FOXH1	LTBP1	0.0018062273738905787
HAND2	ST3GAL6	0.0018062092131003737
LEF1	MKI67IP	0.0018061782466247678
TCF4	ERCC-00130	0.0018061496084555984
POU5F1	MIF	0.0018061273731291294
SOX2	CDC20	0.001806114916689694
MLLT3	DAXX	0.0018060012953355908
SOX17	AGL	0.001805990352295339
LEF1	COL5A2	0.0018059505382552743
NANOG	TP53	0.0018059308640658855
TEAD4	MCM4	0.0018059153808280826
KLF5	NTS	0.0018058980349451303
KLF5	ZNF219	0.0018058724235743284
TFAP2A	SUPT16H	0.001805859967134893
AR	MCM6	0.0018058096757158637
FOXP1	PARN	0.0018057528650388122
SNAI2	RBBP4	0.0018057249253615737
HAND2	TRAF6	0.0018057129345834255
SOX2	NCOA6	0.0018056887201964855
HAND2	SRSF2	0.0018056376138702035
KLF5	ETS1	0.001805635285563767
OTX2	GPC3	0.0018055911641567945
KLF5	ERCC-00112	0.001805584877729416
GATA3	NCAPG	0.0018055348191410303
SOX2	ZNF142	0.00180545833427459
EOMES	ST8SIA1	0.001805418054573238
GATA6	BCL11A	0.0018053764943033457
TEAD4	SPIB	0.0018053664825856686
TEAD4	HDGF	0.001805329811759293
GATA4	BCL11A	0.0018053293460980058
SOX2	RNF138	0.0018053266685456038
FOXP1	TRAF6	0.0018052860395982862
AR	ALCAM	0.0018052385421469808
TFAP2A	CHEK2	0.0018051828956231475
FOXP1	DPF2	0.0018051351653411984
LEF1	TCF7L1	0.0018051199149340391
KLF5	DAAM1	0.0018050812650471926
ZFP42	NUAK1	0.0018050692742690444
GATA3	FUBP1	0.001805066829547286
AR	TRIP13	0.001805054023861885
FOXP1	ATP2B4	0.0018050330691039562
MXI1	TRPS1	0.0018050314392894506
FOXP1	RND3	0.001805017702281475
SNAI2	SLC35A3	0.0018050174694508314
AR	ARHGAP29	0.0018050160724669695
EGR1	TRIP13	0.001805005013011396
GATA3	SMARCC1	0.001805003616027534
KLF5	CCDC138	0.0018049711361527443
KLF5	CDC20	0.0018049615900963545
FOXP1	LIPG	0.0018049431964755058
SOX17	ERCC-00003	0.0018049398204311728
HAND2	SCD5	0.0018049369100481272
EGR1	FER	0.001804867060855031
KLF5	ZNF202	0.001804771600291133
MXI1	SH3RF1	0.0018047512276098132
HAND2	TTC39B	0.0018047355115413666
EZH2	SNRPD1	0.001804727828130126
TCF4	PLCB4	0.0018047139747068286
TEAD4	ZIC2	0.0018047129269689322
OTX2	DNMT3B	0.001804710365831852
EGR1	ALCAM	0.0018047081539407372
OTX2	RAI14	0.0018045785836875439
MXI1	SYNE2	0.0018045740434899926
KLF5	ZNF83	0.0018045688048005104
HAND2	DKK4	0.001804458792321384
MXI1	HMGA1	0.001804435160011053
KLF5	PLAGL2	0.0018044308526441455
GATA6	WDR3	0.0018044020980596542
SOX2	NFIB	0.001804387429729104
GATA6	HNRNPAB	0.0018043426098302007
SOX2	ROR2	0.0018043415620923042
TFAP2A	KIAA1467	0.0018043318996205926
MLLT3	MRPL1	0.001804314088076353
GATA6	NFAT5	0.0018042817246168852
ZFP42	ELMOD2	0.00180424889549613
MXI1	STT3B	0.0018042342271655798
KLF5	S1PR3	0.0018042204901576042
TCF4	ERCC-00131	0.0018042026786133647
HAND2	PCDH10	0.0018041507573798299
HAND2	POLR2A	0.001804117113351822
EGR1	LMX1B	0.0018040644936263561
LEF1	TAF1L	0.0018040431896224618
MXI1	ERCC-00043	0.0018040159484371543
PRDM1	RHOBTB3	0.0018040105933323503
HAND2	SORL1	0.0018040020950138569
SOX17	HELZ	0.0018039920832961798
HAND2	PREPL	0.0018039284041151404
MXI1	SPPL2A	0.0018038732232525945
TEAD4	MCM5	0.0018038670532405376
JUND	SATB1	0.0018038538983091712
SOX2	CA2	0.0018038487760350108
FOXP1	UPF1	0.0018038233974948525
MLLT3	CEBPZ	0.0018037967383861542
LEF1	FLRT2	0.0018037561094388366
TFAP2A	HPRT1	0.001803714781999588
EGR1	DAB2	0.0018036735709756613
GATA3	COLEC12	0.001803671126253903
AR	TTN	0.0018036224646493793
GATA4	TAF1L	0.0018035534303635359
GATA3	PAWR	0.0018035488901659846
MXI1	FOXK1	0.0018033909145742655
POU5F1	CBX3	0.0018033700762316585
AR	NIPSNAP3A	0.0018033464439213276
OTX2	MBIP	0.0018033124506473541
FOXP1	ASS1	0.0018032758962363005
TFAP2A	FUBP1	0.001803267514333129
FOXH1	ETV1	0.0018032662337645888
GATA2	SF1	0.0018032564548775554
MXI1	TTK	0.0018032315419986844
ZFP42	NTS	0.0018032166408374906
MLLT3	TTN	0.0018032144289463758
TCF4	YBX1	0.001803192775696516
FOXP1	SERPINE2	0.0018031675135716796
AR	EWSR1	0.0018031626241281629
OTX2	SH3BGRL	0.0018031358486041427
SOX2	ZEB1	0.0018031164072453976
SOX2	PA2G4	0.0018031137296929955
TCF4	BCAR3	0.0018031095387414098
SOX2	PRDM14	0.0018031030194833875
HAND2	TP53	0.0018030991777777672
TCF4	ILF2	0.001803091843612492
HAND2	ERCC-00046	0.0018030263017863035
OTX2	ILF2	0.0018030229257419705
FOXP1	MAFG	0.0018029848579317331
EGR1	PCDH10	0.0018029604107141495
TFAP2A	STC1	0.00180291966535151
POU5F1	CCDC138	0.0018029153579846025
GATA6	IRF1	0.0018028924241662025
EGR1	SALL3	0.001802867162041366
MXI1	ZNF238	0.0018028565682470798
MXI1	HLA-DQB1	0.0018027758924290538
EGR1	RBM14	0.001802698359824717
TFAP2A	CCNB2	0.0018026644829660654
MXI1	TRUB1	0.0018026329344138503
KLF5	SMARCC1	0.0018025483004748821
KLF5	ATG4C	0.001802534214220941
TFAP2A	ERCC-00074	0.0018024756573140621
FOXP1	ANKRD26	0.0018024541204795241
KLF5	TCF19	0.0018024370074272156
OTX2	REV3L	0.0018024285091087222
HAND2	CER1	0.0018024278106167912
MLLT3	RND3	0.0018023153534159064
HAND2	KLHL28	0.0018022896256297827
SNAI2	ZIC3	0.0018022891599684954
SOX17	LIMD1	0.001802275888621807
EGR1	MCM7	0.0018022393342107534
GATA3	LIN28A	0.001802238984964788
LEF1	KDM6A	0.0018022049916908145
MXI1	B3GNT5	0.001802204642444849
MXI1	ALCAM	0.0018021808937191963
SOX2	APC	0.001802175655029714
KLF5	FER	0.0018021742580458522
SOX2	ID3	0.0018021684372797608
LEF1	HAPLN1	0.0018021580763161182
SOX2	ACTC1	0.0018021406140178442
POU5F1	LHX1	0.0018021276919171214
MXI1	ELMO1	0.0018020117422565818
SOX17	FBXO5	0.001801981939934194
EGR1	FAM188A	0.0018019466660916805
HAND2	DNMT3A	0.0018019177950918674
TFAP2A	EHMT2	0.0018019016133621335
TEAD4	C12ORF23	0.0018018458504229784
KLF5	SNAPC4	0.001801825943402946
TEAD4	NLGN4X	0.0018018098780885339
OTX2	SRSF2	0.0018017907859757543
MXI1	BCL11A	0.0018017111578956246
SNAI2	AFF1	0.0018016985850408673
POU5F1	PNPLA8	0.0018016891553997993
FOXH1	PARP1	0.0018016875255852938
SNAI2	POLR2D	0.0018016824033111334
LEF1	SCD5	0.0018015917157754302
EZH2	LDB2	0.0018015383975580335
ZFP42	NUP54	0.0018015132518485188
TCF4	ARL4A	0.001801495673134923
GATA3	TCEA1	0.0018014947418123484
SNAI2	HMGN2	0.0018014708766713738
HAND2	FXR1	0.0018014420056715608
MLLT3	POLR3G	0.0018013714579865336
GATA3	CTBP1	0.001801362494006753
GATA3	DAXX	0.0018013619119301438
FOXP1	S1PR3	0.0018013479420915246
EGR1	GYPB	0.0018013343214988708
GATA6	ANGPT2	0.0018013316439464688
OTX2	CLGN	0.0018013125518336892
TFAP2A	AGL	0.0018013062654063106
JUND	RBBP4	0.00180129858199507
SNAI2	POLR1B	0.0018012734362855554
FOXP1	XRCC6	0.0018012215150520205
MXI1	OXTR	0.001801221165806055
KLF5	CCNA2	0.001801205100491643
JUND	TCF4	0.001801174832507968
EGR1	CDC20	0.0018011619104072452
KLF5	EOMES	0.0018010883359238505
SOX2	TFPI	0.0018010801868513227
GATA3	GINS2	0.0018010666826739907
MXI1	RND3	0.0018010440981015563
SOX17	POLR2K	0.0018010407220572233
SOX2	POU2F1	0.0018010169733315706
KLF5	TBX3	0.001801005215384066
HAND2	MCM3	0.0018009627237915993
SOX17	FAM46A	0.0018009489867836237
FOXP1	ITPR2	0.0018008718034252524
ZFP42	SYNE2	0.0018008287297561765
ZFP42	SIPA1L2	0.001800804864615202
HAND2	ARL4D	0.0018007626058533788
KLF5	NPM1	0.0018007529433816671
HAND2	MCM5	0.0018007252365350723
EGR1	ELMOD2	0.0018007159233093262
SOX2	ZNF516	0.0018006926402449608
MXI1	ARL4A	0.0018006523605436087
EZH2	ERCC-00009	0.0018006489844992757
FOXP1	DPYSL3	0.0018005850724875927
SOX2	ZNF398	0.001800559926778078
KLF5	MPHOSPH9	0.0018005180172622204
MXI1	ETV1	0.0018005078891292214
JUND	PRDM1	0.0018005038145929575
OTX2	PDCD11	0.0018004969460889697
MXI1	NR3C1	0.0018004179000854492
TFAP2A	ITGA5	0.0018003954319283366
SOX2	PHF21A	0.0018003833247348666
EGR1	ENC1	0.0018003761069849133
EOMES	PLAU	0.0018003223231062293
FOXP1	MAFF	0.0018002730794250965
GATA2	MAFF	0.001800256548449397
EZH2	CUX1	0.0018001627177000046
KLF5	RALB	0.001800151658244431
TCF4	WDHD1	0.0018001134740188718
MXI1	TMEM131	0.0018001087009906769
SOX2	SYNE2	0.0018000963609665632
TFAP2A	NLGN4X	0.001800075056962669
SOX2	PCDH10	0.0018000687705352902
FOXP1	KLHL6	0.0018000140553340316
KLF5	RBPJ	0.001799984136596322
GATA3	ARID3A	0.0017999749397858977
MXI1	ZNF280B	0.0017999728443101048
KLF5	SATB1	0.0017999449046328664
GATA3	SLC19A2	0.001799933728761971
HAND2	SATB1	0.0017999046249315143
KLF5	TADA1	0.0017998770345002413
GATA3	NOL11	0.001799768884666264
KLF5	B3GNT5	0.0017997513059526682
TFAP2A	WNT5A	0.0017997082322835922
FOXH1	DNMT3A	0.0017996309325098991
FOXH1	SFPQ	0.0017996025271713734
JUND	MAFF	0.0017996017122641206
KLF5	ELMOD2	0.0017995495581999421
MXI1	CDC20	0.0017994967056438327
KLF5	PMAIP1	0.0017994671361520886
FOXP1	ASH2L	0.0017994425725191832
MXI1	NLGN4X	0.0017993731889873743
AR	XRN1	0.0017993682995438576
AR	TP53	0.0017993391957134008
HAND2	DRAM2	0.0017993205692619085
TCF4	TRIM28	0.001799292745999992
EGR1	SF1	0.0017991341883316636
FOXP1	ISCA1	0.0017990791238844395
GATA6	TAF1L	0.0017990475753322244
HAND2	COL1A2	0.0017990153282880783
MXI1	GLMN	0.0017989896005019546
EZH2	ALYREF	0.0017989736516028643
KLF5	LIFR	0.001798958983272314
OTX2	ZFP42	0.0017989416373893619
KLF5	KLF8	0.0017989407060667872
HAND2	ERCC-00092	0.0017989265033975244
HAND2	SAP18	0.0017989201005548239
KLF5	BLM	0.0017988390754908323
EGR1	HCFC1	0.0017987655010074377
